ticker,symbol,name,exchange,price,volume,ma5,ma10,dev5,dev10,gain3,gain5,dayLow,dayHigh,dayOpen,base_date,year_prev_high,three_year_prev_high,history_prev_high,year_high,three_year_high,year_high_breakout,three_year_high_breakout,all_time_high_breakout,year_high_distance,three_year_high_distance,new_year_high,new_3y_high,new_all_time_high,near_year_high_10pct,near_3y_high_10pct,ma20,ma50,ma120,ma200,ma250,rsi14,macd,macd_signal,macd_histogram,atr14,atr14_pct,distance_ma5,ma5_slope,distance_ma10,ma10_slope,distance_ma20,ma20_slope,distance_ma50,ma50_slope,distance_ma120,ma120_slope,distance_ma200,ma200_slope,avg_volume_5d,avg_volume_20d,avg_volume_60d,volume_ratio_20d,volume_ratio_60d,high_20d,low_20d,drawdown_20d_high,distance_to_20d_high,high_60d,low_60d,drawdown_60d_high,distance_to_60d_high,high_120d,low_120d,drawdown_120d_high,distance_to_120d_high,high_250d,low_250d,drawdown_250d_high,distance_to_250d_high,pct_from_52w_high,pct_from_52w_low,return_1d,return_5d,return_10d,return_20d,return_60d,return_120d,return_250d,open,high,low,close,previous_day_high,previous_day_low,daily_return,close_above_previous_high,close_below_previous_low,no_new_low_3d,no_new_low_5d,higher_low,higher_high,reclaim_ma5,reclaim_ma10,reclaim_ma20,lower_shadow_ratio,upper_shadow_ratio,intraday_recovery,gap_down,gap_down_recovery,up_day_volume_expansion,down_day_volume_contraction,reversal_score,reversal_signal,reversal_stage,trend_state_raw,trend_state,trend_state_previous,trend_state_changed,trend_state_change_reason,trend_state_shock,location_state,technical_regime,setup_types,bottoming_eligible,bottoming_score,trend_recovery_score,trend_strength_score,near_high_score,breakout_score,relative_strength_score,technical_deterioration_score,technical_score,previous_state_available,previous_state_date,trend_state_initialized,trend_state_reinitialized,previous_state_file_status,sector,sector_benchmark,rs_5d_vs_spy,rs_5d_vs_qqq,rs_5d_vs_sector,rs_10d_vs_spy,rs_10d_vs_qqq,rs_10d_vs_sector,rs_20d_vs_spy,rs_20d_vs_qqq,rs_20d_vs_sector,rs_60d_vs_spy,rs_60d_vs_qqq,rs_60d_vs_sector,rs_improving_5d,rs_improving_10d,residual_5d,residual_10d,residual_20d,residual_60d,data_coverage_score,setup_type,index_data_status,sp500_member,sp400_member,sp600_member,russell1000_member,russell2000_member,russell3000_member,nasdaq100_member,sp500_eligibility,ndx_eligibility,estimated_passive_buy_usd,passive_buy_to_adv,index_catalyst_score,consecutive_3d_gain,consecutive_5d_gain,break_pullback_ma5,break_ma5_pullback_ma10,technical_percentile,bottoming_percentile,reversal_percentile,trend_recovery_percentile,trend_strength_percentile,near_high_percentile,breakout_percentile,relative_strength_percentile,marketCap,marketCapSource,marketCapRetrievedAt,Ticker,Market_Cap,Universe_AsOf_Date,Technical_AsOf_Date,MarketCap_Source,MarketCap_AsOf_Date,Company,Latest_Earnings_Date,Fundamental_Revision_State,Fundamental_Score,Guide_Direction,EPS_Revision,Revenue_Revision,Orders_Trend,Backlog_Trend,RPO_Trend,Core_KPI_Trend,Gross_Margin_Trend,Operating_Margin_Trend,FCF_Trend,Demand_Commentary,Customer_Commentary,Thesis_Breaker,Fundamental_Data_Status,Fundamental_Data_Coverage,Source,AsOf_Date,Fundamental_AsOf_Date,Catalyst_AsOf_Date,Technical_Percentile,RS_Percentile,Technical_Score,Catalyst_Score,Catalyst_Tags,Opportunity_Score,Type_A_Score,Type_B_Score,Type_C_Score,Type_D_Score,Opportunity_Type,Primary_Opportunity_Type,Core_Opportunity,Why_Now,Main_Risk,Next_Trigger,Invalidation
ADI,ADI,"Analog Devices, Inc. - Common Stock",Nasdaq,393.6,2361273,386.961998,375.758999,1.72,4.75,0.83,4.76,381.7,395.92,382.61,2026-09-25,445.91,445.91,445.91,445.91,445.91,-11.21,-11.21,-11.21,11.73,11.73,False,False,False,False,False,368.9395,373.187,387.432584,356.477851,333.749001,67.410853,3.675241,0.092477,3.582763,11.351428,2.884001,1.715414,0.061461,4.74799,0.037664,6.684158,-0.023114,5.469912,-0.084533,1.591868,0.345465,10.413592,0.564352,2993014.6,3370943.65,3700317.883333,0.700478,0.638127,395.920013,348.0,-0.58598,0.58598,400.690002,348.0,-1.769448,1.769448,445.910004,321.0,-11.731068,11.731068,445.910004,223.470001,-11.731068,11.731068,-11.731068,76.131023,0.028724,0.047589,0.039126,0.050945,0.011877,0.202346,0.589918,382.6099853515625,395.9200134277344,381.7,393.6,384.3399963378906,377.3999938964844,0.028724,True,False,False,True,False,True,True,False,False,0.063993,0.163151,False,False,False,False,False,16.67,False,,Mixed / Neutral,Mixed / Neutral,,False,raw state accepted,False,Near High,RN Neutral / Consolidation,[],False,0.0,33.33,42.86,85.84,20.0,,0.0,42.62,False,,True,False,Missing,,,,,,,,,,,,,,,,,,,,,86.27,,Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,88.3568,,71.8122,88.3005,82.2723,95.5681,78.6667,,1853.99592564,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,ADI,185399592564.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,ANALOG DEVICES INC,2026-08-19,Stable,50.0,Unknown,6.83,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,MINIMUM_COMPLETE,Latest revenue plus GAAP/IFRS earnings fact,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,88.3568,0.0,53.01,0.0,,46.2,40.45,48.99,54.87,46.05,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
ADM,ADM,Archer-Daniels-Midland Company Common Stock,NYSE,81.12,3138507,82.173998,84.218999,-1.28,-3.68,-1.48,-4.77,80.4,81.73,81.49,2026-09-25,88.75,88.75,98.28,88.75,88.75,-7.91,-7.91,-16.84,8.6,8.6,False,False,False,True,True,84.431,82.5302,79.21125,73.894,71.15548,38.233306,0.161173,0.828278,-0.667105,2.432144,2.998205,-1.282642,-0.047413,-3.679691,-0.005009,-3.921545,0.059912,-1.708708,0.041178,2.409695,0.238585,9.778872,0.357843,2707661.4,3893315.35,3720320.116667,0.806127,0.843612,88.75,78.970001,-8.597183,8.597183,88.75,75.769997,-8.597183,8.597183,88.75,66.059998,-8.597183,8.597183,88.75,55.580002,-8.597183,8.597183,-8.597183,45.951776,-0.009282,-0.047664,-0.064576,0.025537,0.05887,0.105478,0.338614,81.48999786376953,81.7300033569336,80.4,81.12,83.04000091552734,81.56999969482422,-0.009282,False,True,False,False,False,False,False,False,False,0.541352,0.180455,False,False,False,False,True,0.0,False,,Mixed / Neutral,Mixed / Neutral,,False,raw state accepted,False,Pullback,RN Neutral / Consolidation,[],True,11.79,0.0,28.57,31.22,0.0,,7.84,26.13,False,,True,False,Missing,,,,,,,,,,,,,,,,,,,,,86.27,,Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,45.0986,7.6743,29.1643,28.4319,67.2864,79.9249,32.7512,,394.62850656,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,ADM,39462850656.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,Archer-Daniels-Midland Co,2026-08-04,Stable,50.0,Unknown,2.49,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,MINIMUM_COMPLETE,Latest revenue plus GAAP/IFRS earnings fact,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,45.0986,0.0,27.06,0.0,,35.82,32.09,31.03,44.23,36.97,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
ADP,ADP,"Automatic Data Processing, Inc. - Common Stock",Nasdaq,263.67,1203415,266.007999,269.984999,-0.88,-2.34,-2.21,-2.78,261.38,265.06,261.91,2026-09-25,288.0,329.93,329.93,288.0,329.93,-7.97,-19.66,-19.66,8.45,20.08,False,False,False,True,False,273.402999,270.136199,240.323083,238.02725,244.23364,31.591471,-1.714135,0.09521,-1.809344,5.353573,2.030407,-0.878921,-0.029033,-2.339019,-0.024695,-3.559946,-0.003913,-2.393681,0.194914,9.714804,-0.016259,10.773031,-0.193895,2035703.0,2228930.75,2276771.916667,0.539907,0.528562,288.0,261.309998,-8.447917,8.447917,288.0,235.190002,-8.447917,8.447917,288.0,188.160004,-8.447917,8.447917,294.350006,188.160004,-10.422968,10.422968,-10.422968,40.130737,0.002128,-0.027837,-0.01711,-0.073802,0.118525,0.290349,-0.095596,261.9100036621094,265.06,261.38,263.67,267.9200134277344,261.3099975585937,0.002128,False,False,False,False,False,False,False,False,False,0.144023,0.377717,False,False,False,False,False,0.0,False,,Downtrend,Downtrend,,False,raw state accepted,False,Pullback,R0 Downtrend / Falling Knife,['Technical Deterioration'],True,1.34,0.0,14.29,32.42,0.0,,7.12,21.56,False,,True,False,Missing,Consumer Discretionary,XLY,,,,,,,,,,,,,,,,,,,86.27,Technical Deterioration,Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,20.77,0.8189,29.1643,28.4319,43.5117,80.4038,32.7512,,1045.23798732,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,ADP,104523798732.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,AUTOMATIC DATA PROCESSING INC,2026-08-05,Stable,50.0,Unknown,10.94,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,MINIMUM_COMPLETE,Latest revenue plus GAAP/IFRS earnings fact,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,20.77,0.0,12.46,0.0,,29.98,30.04,31.03,38.29,31.86,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
ADSK,ADSK,"Autodesk, Inc. - Common Stock",Nasdaq,209.4,1875786,215.274,218.769999,-2.73,-4.28,-4.65,-3.48,209.05,214.26,211.35,2026-09-25,296.8,329.09,329.09,296.8,329.09,-27.81,-34.89,-34.89,29.45,36.37,False,False,False,False,False,224.728499,233.6786,228.539,241.2215,253.8952,42.730075,-6.929389,-5.734075,-1.195315,7.335716,3.503207,-2.728616,-0.031458,-4.283036,-0.051659,-6.820897,-0.097483,-10.38974,0.062281,-8.374501,-0.166196,-13.191817,-0.176767,1736597.2,2365444.3,2145839.766667,0.792995,0.87415,267.0,206.330002,-21.573034,21.573034,271.720001,198.009995,-22.935375,22.935375,271.720001,185.5,-22.935375,22.935375,326.200012,185.5,-35.806256,35.806256,-35.806256,12.884097,-0.009226,-0.034801,-0.014124,-0.226107,0.048258,-0.119132,-0.351462,211.3500061035156,214.26,209.05,209.4,218.2400054931641,211.0,-0.009226,False,True,False,False,False,False,False,False,False,0.067179,0.55854,False,False,False,False,True,0.0,False,,Downtrend,Downtrend,,False,raw state accepted,False,Deep Pullback,R0 Downtrend / Falling Knife,['Deep Pullback'],True,54.81,0.0,14.29,0.0,0.0,,13.64,23.1,False,,True,False,Missing,Consumer Discretionary,XLY,,,,,,,,,,,,,,,,,,,86.27,Deep Pullback,Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,28.9577,53.6032,29.1643,28.4319,43.5117,33.7089,32.7512,,441.7215,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,ADSK,44172150000.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,"Autodesk, Inc.",2026-08-28,Stable,50.0,Unknown,4.64,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,MINIMUM_COMPLETE,Latest revenue plus GAAP/IFRS earnings fact,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,28.9577,0.0,17.37,0.0,,31.95,45.87,31.03,38.29,33.58,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
AEE,AEE,Ameren Corporation Common Stock,NYSE,99.39,2418962,100.364,101.798,-0.97,-2.37,-2.23,-2.78,98.25,99.53,99.06,2026-09-25,118.32,118.32,118.32,118.32,118.32,-15.88,-15.88,-15.88,16.0,16.0,False,False,False,False,False,103.890001,107.221,109.346833,107.80305,106.99172,13.655104,-2.142873,-1.718563,-0.424311,1.555002,1.564546,-0.970468,-0.027782,-2.365469,-0.039478,-4.331505,-0.042021,-7.303607,-0.028901,-9.105735,0.042356,-7.804093,0.079765,1934012.4,1634213.1,1519456.033333,1.4802,1.591992,107.419998,98.25,-7.475329,7.475329,116.400002,98.25,-14.613403,14.613403,118.32,98.25,-15.998986,15.998986,118.32,96.57,-15.998986,15.998986,-15.998986,2.920162,0.001915,-0.027781,-0.052526,-0.068946,-0.114092,-0.10813,-0.026543,99.05999755859376,99.52999877929688,98.25,99.39,100.19000244140624,99.13999938964844,0.001915,False,False,False,False,False,False,False,False,False,0.632811,0.109374,True,False,False,True,False,16.67,False,Watch,Downtrend,Downtrend,,False,raw state accepted,False,Deep Pullback,R0 Downtrend / Falling Knife,['Deep Pullback'],True,19.84,0.0,0.0,0.0,20.0,,8.66,22.68,False,,True,False,Missing,,,,,,,,,,,,,,,,,,,,,86.27,Deep Pullback,Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,26.9577,17.2789,71.8122,28.4319,14.0751,33.7089,78.6667,,274.62850499,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,AEE,27462850499.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,AMEREN CORP,2026-08-03,Stable,50.0,Unknown,2.41,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,MINIMUM_COMPLETE,Latest revenue plus GAAP/IFRS earnings fact,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,26.9577,0.0,16.17,0.0,,31.47,45.64,31.03,37.82,33.16,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
AEG,AEG,Aegon Ltd. New York Registry Shares,NYSE,8.89,8636107,8.898,8.978,-0.09,-0.98,-0.67,-1.66,8.84,8.95,8.93,2026-09-25,9.61,9.61,9.61,9.61,9.61,-6.87,-6.87,-6.87,7.49,7.49,False,False,False,True,True,9.0585,9.1844,8.706083,8.2145,8.1064,34.939731,-0.080144,-0.052476,-0.027667,0.133571,1.502491,-0.089909,-0.017664,-0.980175,-0.017617,-1.860133,-0.029776,-3.205435,0.078918,2.112508,0.156404,8.223264,0.151296,5047841.4,4789800.35,4733130.116667,1.80302,1.824608,9.32,8.75,-4.613731,4.613731,9.61,8.61,-7.492192,7.492192,9.61,7.37,-7.492192,7.492192,9.61,6.75,-7.492192,7.492192,-7.492192,31.703704,0.009081,-0.016593,-0.018764,-0.028415,0.038551,0.206242,0.118239,8.930000305175781,8.95,8.84,8.89,8.84000015258789,8.75,0.009081,True,False,True,False,False,False,False,False,False,0.454545,0.181815,False,False,False,True,False,16.67,False,,Downtrend,Downtrend,,False,raw state accepted,False,Pullback,R0 Downtrend / Falling Knife,['Technical Deterioration'],False,13.48,0.0,14.29,40.06,40.0,,3.72,34.64,False,,True,False,Missing,,,,,,,,,,,,,,,,,,,,,86.27,Technical Deterioration,Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,73.1831,,71.8122,28.4319,43.5117,83.1362,95.2113,,168.17853993,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,AEG,16817853993.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,AEGON LTD.,2026-03-26,Stable,45.0,Unknown,0.59,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,PARTIAL,Partial XBRL minimum snapshot,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,73.1831,0.0,43.91,0.0,,40.06,38.2,28.78,45.41,40.12,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
AEIS,AEIS,"Advanced Energy Industries, Inc. - Common Stock",Nasdaq,279.68,342565,274.661995,264.707999,1.83,5.66,2.29,6.67,278.18,287.97,280.79,2026-09-25,397.44,397.44,397.44,397.44,397.44,-27.54,-27.54,-27.54,29.63,29.63,False,False,False,False,False,271.118998,290.4018,321.439667,303.51305,282.44144,49.418497,-5.645027,-8.600193,2.955166,13.267147,4.743688,1.826975,0.078146,5.656044,-0.0462,3.157655,-0.125524,-3.692057,-0.120884,-12.991448,0.273073,-7.852397,1.104582,502093.0,542553.25,619789.416667,0.631394,0.552712,294.649994,244.830002,-5.080602,5.080602,356.350006,244.830002,-21.515365,21.515365,397.440002,244.830002,-29.62963,29.62963,397.440002,163.130005,-29.62963,29.62963,-29.62963,71.446081,0.005935,0.066667,-0.026353,-0.025811,-0.215154,-0.157337,0.680163,280.7900085449219,287.9700012207031,278.17999267578125,279.68,278.5899963378906,268.2799987792969,0.005935,True,False,True,True,False,True,False,False,False,0.153218,0.7334,False,False,False,False,False,50.0,True,Watch,Mixed / Neutral,Mixed / Neutral,,False,raw state accepted,False,Deep Pullback,R3 Reversal,"['Reversal', 'Bottoming']",True,55.55,16.67,28.57,0.0,20.0,,0.0,41.41,False,,True,False,Missing,Energy,XLE,,,,,,,,,,,,,,,,,,,86.27,"Reversal, Bottoming",Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,87.0423,54.3636,97.3709,69.3615,67.2864,33.7089,78.6667,,111.35224389,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,AEIS,11135224389.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,ADVANCED ENERGY INDUSTRIES INC,2026-08-03,Stable,50.0,Unknown,2.86,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,MINIMUM_COMPLETE,Latest revenue plus GAAP/IFRS earnings fact,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,87.0423,0.0,52.23,0.0,,45.89,63.15,43.31,51.12,45.78,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
AEM,AEM,Agnico Eagle Mines Limited Common Stock,NYSE,194.48,1178613,196.992002,197.584002,-1.28,-1.57,-4.46,-2.51,192.42,195.63,194.02,2026-09-25,255.24,255.24,255.24,255.24,255.24,-23.35,-23.35,-23.35,23.81,23.81,False,False,False,False,False,199.431501,183.5568,180.482417,188.6797,184.30648,38.354928,1.808309,3.815018,-2.006709,6.547859,3.366855,-1.27518,-0.005974,-1.570978,-0.018358,-2.482808,0.062858,5.950855,0.094223,7.755649,-0.047723,3.074151,0.416781,1507462.6,2138290.65,2760466.883333,0.551194,0.426961,216.320007,190.399994,-10.096157,10.096157,224.429993,134.380005,-13.344915,13.344915,224.429993,134.380005,-13.344915,13.344915,255.240005,134.380005,-23.805048,23.805048,-23.805048,44.723912,0.003095,-0.025114,-0.029347,-0.097289,0.255925,-0.067242,0.190062,194.0200042724609,195.6300048828125,192.4199981689453,194.48,194.0500030517578,190.3999938964844,0.003095,True,False,False,False,False,False,False,False,False,0.498443,0.358256,True,False,False,False,False,16.67,False,Watch,Mixed / Neutral,Mixed / Neutral,,False,raw state accepted,False,Deep Pullback,RN Neutral / Consolidation,['Deep Pullback'],True,16.03,0.0,42.86,0.0,20.0,,4.97,33.49,False,,True,False,Missing,,,,,,,,,,,,,,,,,,,,,86.27,Deep Pullback,Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,69.7746,12.4942,71.8122,28.4319,82.2723,33.7089,78.6667,,984.05926292,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,AEM,98405926292.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,AGNICO EAGLE MINES LTD,2026-03-19,Stable,50.0,Unknown,8.89,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,MINIMUM_COMPLETE,Latest revenue plus GAAP/IFRS earnings fact,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,69.7746,0.0,41.86,0.0,,41.74,44.2,31.03,54.87,42.15,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
AEP,AEP,"American Electric Power Company, Inc. - Common Stock",Nasdaq,118.35,4056189,118.923999,119.977001,-0.48,-1.36,-1.6,-1.38,116.72,118.5,117.53,2026-09-25,140.58,140.58,140.58,140.58,140.58,-15.71,-15.71,-15.71,15.81,15.81,False,False,False,False,False,121.857,125.1754,129.317,126.94315,125.31176,24.607751,-1.875202,-1.592316,-0.282886,1.922142,1.624116,-0.482661,-0.017401,-1.356094,-0.030387,-2.877964,-0.025394,-5.452669,-0.046687,-8.48071,0.058429,-6.76929,0.158728,5031217.8,3982829.45,3974503.15,1.018419,1.020552,126.339996,116.72,-6.324202,6.324202,140.580002,116.72,-15.813061,15.813061,140.580002,116.72,-15.813061,15.813061,140.580002,108.489998,-15.813061,15.813061,-15.813061,9.807016,0.006634,-0.01375,-0.040379,-0.035531,-0.123658,-0.105848,0.084387,117.52999877929688,118.5,116.72,118.35,118.70999908447266,117.3000030517578,0.006634,False,False,False,False,False,False,False,False,False,0.455055,0.08427,True,False,False,False,False,0.0,False,,Downtrend,Downtrend,,False,raw state accepted,False,Deep Pullback,R0 Downtrend / Falling Knife,['Deep Pullback'],True,23.44,0.0,0.0,0.0,0.0,,5.76,16.95,False,,True,False,Missing,Utilities,XLU,,,,,,,,,,,,,,,,,,,86.27,Deep Pullback,Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,3.2488,21.3617,29.1643,28.4319,14.0751,33.7089,32.7512,,640.04796675,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,AEP,64004796675.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,AMERICAN ELECTRIC POWER CO INC,2026-05-05,Stable,50.0,Unknown,1.6,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,MINIMUM_COMPLETE,Latest revenue plus GAAP/IFRS earnings fact,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,3.2488,0.0,1.95,0.0,,25.78,36.2,31.03,30.93,28.18,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
AER,AER,AerCap Holdings N.V. Ordinary Shares,NYSE,149.21,958199,145.321999,143.153001,2.68,4.23,3.46,5.34,146.16,149.92,146.87,2026-09-25,158.81,158.81,158.81,158.81,158.81,-5.6,-5.6,-5.6,6.04,6.04,False,False,False,True,True,143.6195,147.671799,145.027,144.16555,141.067,58.109847,-0.529019,-1.407261,0.878242,2.94714,1.975163,2.675439,0.030769,4.231137,-0.006475,3.892578,-0.044654,1.041635,0.029537,2.88429,0.046144,3.499068,0.253393,1091619.8,1158604.95,1062751.65,0.827028,0.901621,149.92,136.770004,-0.473586,0.473586,158.809998,136.770004,-6.044958,6.044958,158.809998,132.199997,-6.044958,6.044958,158.809998,118.959999,-6.044958,6.044958,-6.044958,25.460355,0.026062,0.053445,0.054488,0.00838,0.051367,0.054488,0.211809,146.8699951171875,149.92,146.16,149.21,145.47999572753906,143.14999389648438,0.026062,True,False,True,True,False,True,False,False,False,0.188828,0.18883,False,False,False,False,False,16.67,False,,Mixed / Neutral,Mixed / Neutral,,False,raw state accepted,False,Near High,RN Neutral / Consolidation,[],False,9.13,16.67,57.14,51.64,20.0,,0.0,43.18,False,,True,False,Missing,,,,,,,,,,,,,,,,,,,,,86.27,,Not Implemented Yet,,,,,,,,,,,,,True,True,False,False,89.0329,,71.8122,69.3615,92.5258,87.2676,78.6667,,224.57220052,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,AER,22457220052.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,AerCap Holdings N.V.,2026-02-12,Stable,50.0,Unknown,21.3,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,MINIMUM_COMPLETE,Latest revenue plus GAAP/IFRS earnings fact,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,89.0329,0.0,53.42,0.0,,46.37,40.45,43.31,57.43,46.2,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
